id,school_id,constituent_id,campaign_id,opportunity_id,gift_date,amount,currency,status,gift_type,gift_channel,record_source,payment_method,anonymous,fiscal_year,external_id,linked_parent_gift_id
5267,1,10173,,,2003-11-09,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2004,CRM-1OE-KSV0,
5268,1,10173,,,2002-01-02,250.00,USD,refunded,one_time,,crm_import,check,false,2002,CRM-1NP-1IJ0,
5269,1,10173,,,2002-10-23,75.00,USD,paid,one_time,,crm_import,check,false,2003,CRM-1OG-PYWF,
5270,1,2845,1,,2025-10-15,1000.00,USD,paid,one_time,,crm_import,check,false,2026,CRM-1YX-HKMI,
5271,1,2845,,,2026-08-07,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2027,CRM-0FF-N83A,
5272,1,18354,,,2015-08-05,500.00,USD,paid,one_time,,crm_import,credit_card,false,2016,CRM-1TT-0777,
5273,1,2333,,,2025-12-20,100.00,USD,paid,one_time,,crm_import,credit_card,false,2026,CRM-1VN-YPQE,
5274,1,2333,1,,2024-10-15,250.00,USD,paid,one_time,online,givecampus,credit_card,false,2025,GC-2024-1T0KUEX,
5275,1,2333,1,,2025-05-25,5000.00,USD,paid,one_time,online,givecampus,credit_card,false,2025,GC-2025-18LD6RJ,
5276,1,2333,,,2023-12-15,100.00,USD,paid,one_time,,crm_import,check,false,2024,CRM-0D2-JKIF,
5277,1,4859,,,2001-06-06,25.00,USD,paid,one_time,,crm_import,credit_card,false,2001,CRM-10G-P4N4,
5278,1,4859,,,2000-09-05,50.00,USD,paid,one_time,,crm_import,check,false,2001,CRM-104-U3EZ,
5279,1,4743,,,2008-10-15,50.00,USD,paid,one_time,,crm_import,bank_transfer,true,2009,CRM-1E1-0AZJ,
5280,1,4743,,,2010-09-20,1000.00,USD,paid,one_time,,crm_import,bank_transfer,false,2011,CRM-17O-ZSHW,
5281,1,6983,,,2024-12-31,250.00,USD,paid,one_time,,crm_import,credit_card,false,2025,CRM-0N8-27U2,
5282,1,5888,,,2025-10-15,50.00,USD,paid,one_time,,crm_import,stock,false,2026,CRM-1N9-UQ77,
5283,1,8192,,,2024-06-10,50.00,USD,refunded,one_time,,crm_import,stock,false,2024,CRM-1E0-EYE3,
5284,1,8192,,,2025-11-05,100.00,USD,paid,one_time,,crm_import,check,false,2026,CRM-09M-B3V8,
5285,1,3147,,,2021-02-11,100.00,USD,paid,one_time,mail,advancement_entry,stock,false,2021,CRM-1QQ-XSXX,
5286,1,3147,,,2022-06-18,50.00,USD,paid,one_time,,crm_import,stock,false,2022,CRM-1G6-VL1F,
5287,1,3147,,,2021-05-16,2500.00,USD,paid,one_time,event,advancement_entry,bank_transfer,false,2021,CRM-00O-1KWB,
5288,1,3147,1,,2020-12-11,1000.00,USD,paid,one_time,mail,advancement_entry,check,false,2021,CRM-0WR-JWMH,
5289,1,3147,,,2018-12-16,2500.00,USD,paid,one_time,,crm_import,bank_transfer,true,2019,CRM-0F4-3YV9,
5290,1,3147,,,2018-07-10,500.00,USD,paid,one_time,,crm_import,other,false,2019,CRM-03N-2D22,
5291,1,3147,,,2017-12-17,25.00,USD,paid,one_time,,crm_import,other,true,2018,,
5292,1,3147,,,2019-11-01,25.00,USD,paid,one_time,,crm_import,bank_transfer,false,2020,CRM-1EZ-HH2B,
5293,1,3147,,,2016-05-18,75.00,USD,pledged,pledge,,crm_import,check,false,2016,CRM-18R-31O4,
5294,1,3147,,,2016-11-12,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2017,CRM-09M-6EBK,
5295,1,3147,,,2017-12-17,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2018,,
5296,1,3147,,,2015-05-26,50.00,USD,paid,one_time,,crm_import,stock,false,2015,CRM-03S-VFTB,
5297,1,3147,,,2016-11-17,75.00,USD,paid,one_time,,crm_import,credit_card,false,2017,CRM-0R6-A7QE,
5298,1,3147,,,2014-10-03,50.00,USD,paid,one_time,,crm_import,other,false,2015,CRM-0MU-ZXXK,
5299,1,653,,,2025-10-11,15.00,USD,paid,one_time,event,advancement_entry,stock,false,2026,CRM-043-9FDI,
5300,1,653,,,2024-06-01,15.00,USD,paid,one_time,,crm_import,check,false,2024,CRM-1N1-U8AE,
5301,1,19642,,,2004-03-22,50.00,USD,paid,one_time,,crm_import,check,true,2004,CRM-11R-EO1P,
5302,1,19642,,,2005-02-02,25.00,USD,paid,one_time,,crm_import,stock,false,2005,CRM-088-6RKT,
5303,1,9998,1,,2024-11-17,100.00,USD,paid,one_time,event,advancement_entry,stock,false,2025,CRM-0UZ-MRB7,
5304,1,7938,,,2024-11-03,100.00,USD,paid,one_time,,crm_import,stock,false,2025,,
5305,1,7938,,,2023-09-17,25.00,USD,paid,one_time,mail,advancement_entry,bank_transfer,false,2024,CRM-0C7-0JDK,
5306,1,5438,,,2008-10-20,15.00,USD,paid,matching_gift,,crm_import,other,true,2009,CRM-0HL-ZMS5,
5307,1,5438,,,2008-03-09,25.00,USD,paid,one_time,,crm_import,bank_transfer,false,2008,CRM-0R3-XMEB,
5308,1,5438,,,2007-10-15,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2008,CRM-1H1-WQTE,
5309,1,5438,,,2005-12-19,100.00,USD,paid,one_time,,crm_import,stock,false,2006,,
5310,1,5438,,,2004-12-19,100.00,USD,paid,one_time,,crm_import,check,false,2005,CRM-1QB-WRB4,
5311,1,5438,,,2005-08-08,250.00,USD,paid,one_time,,crm_import,bank_transfer,false,2006,,
5312,1,5438,,,2003-01-11,15.00,USD,paid,one_time,,crm_import,credit_card,false,2003,CRM-0L6-GNPA,
5313,1,5438,,,2003-06-05,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2003,CRM-0KA-5L8I,
5314,1,10037,1,,2026-08-03,75.00,USD,paid,one_time,,crm_import,stock,false,2027,CRM-006-EW4G,
5315,1,10478,,,2014-01-17,50.00,USD,failed,one_time,,crm_import,bank_transfer,false,2014,CRM-0YS-G62A,
5316,1,10478,,,2014-03-08,250.00,USD,paid,one_time,,crm_import,other,false,2014,CRM-17X-WGA0,
5317,1,10478,,,2013-12-26,50.00,USD,paid,one_time,,crm_import,stock,false,2014,CRM-06M-VEL8,
5318,1,10478,,,2014-10-15,250.00,USD,paid,one_time,,crm_import,bank_transfer,false,2015,CRM-1SL-7I1E,
5319,1,5852,1,,2024-10-15,500.00,USD,paid,one_time,online,givecampus,credit_card,false,2025,GC-2024-1OQYDIC,
5320,1,13138,,,2002-08-17,50.00,USD,paid,one_time,,crm_import,credit_card,false,2003,CRM-18J-3GLE,
5321,1,13138,,,2001-06-25,50.00,USD,paid,one_time,,crm_import,stock,false,2001,CRM-0W0-BZ0Z,
5322,1,13138,,,1999-06-09,500.00,USD,paid,one_time,,crm_import,bank_transfer,false,1999,CRM-1PZ-P7N4,
5323,1,13138,,,1999-12-08,100.00,USD,paid,one_time,,crm_import,other,false,2000,CRM-1C4-IVSP,
5324,1,18066,,,2005-10-15,100.00,USD,paid,one_time,,crm_import,check,false,2006,CRM-0OH-NRRH,
5325,1,18066,,,2006-06-09,15.00,USD,paid,one_time,,crm_import,stock,false,2006,CRM-1AY-NOME,
5326,1,18066,,,2004-03-10,25.00,USD,paid,one_time,,crm_import,other,false,2004,CRM-18X-369M,
5327,1,18066,,,2006-03-14,250.00,USD,paid,one_time,,crm_import,other,false,2006,CRM-0Q4-07JH,
5328,1,18066,,,2005-10-05,100.00,USD,failed,one_time,,crm_import,credit_card,false,2006,CRM-0NH-R1H4,
5329,1,18066,,,2004-10-15,15.00,USD,paid,one_time,,crm_import,check,false,2005,CRM-0X5-9T88,
5330,1,18066,,,2003-11-27,250.00,USD,paid,one_time,,crm_import,other,false,2004,CRM-0LS-CLQM,
5331,1,18066,,,2002-02-01,250.00,USD,paid,one_time,,crm_import,bank_transfer,false,2002,CRM-0D4-1Q9Y,
5332,1,18878,5,,2026-04-09,77.40,USD,paid,one_time,online,givecampus,credit_card,false,2026,,
5333,1,11801,,,2021-10-15,50.00,USD,paid,one_time,,crm_import,stock,false,2022,CRM-11Y-A358,
5334,1,8755,,,2022-10-05,25.00,USD,paid,one_time,,crm_import,check,false,2023,CRM-1JN-CLTY,
5335,1,8755,1,,2021-06-11,75.00,USD,paid,one_time,,crm_import,other,false,2021,CRM-0IB-KB50,
5336,1,5951,,,2001-12-20,50.00,USD,failed,one_time,,crm_import,check,false,2002,CRM-1D2-E6J1,
5337,1,5951,,,2000-03-26,10000.00,USD,paid,one_time,,crm_import,check,false,2000,CRM-01A-UIUY,
5338,1,5951,,,1999-04-02,50.00,USD,paid,one_time,,crm_import,check,false,1999,CRM-00S-EKCB,
5339,1,5951,,,2000-09-01,50.00,USD,paid,one_time,,crm_import,check,false,2001,CRM-18I-JMX6,
5340,1,9421,,,2014-11-04,25.00,USD,paid,one_time,,crm_import,bank_transfer,false,2015,CRM-11T-Z4E9,
5341,1,9421,,,2014-06-27,25.00,USD,paid,one_time,,crm_import,check,false,2014,CRM-0HJ-Q17E,
5342,1,9421,,,2015-09-08,100.00,USD,paid,one_time,,crm_import,check,false,2016,CRM-071-UZU7,
5343,1,9421,,,2013-12-02,25.00,USD,paid,one_time,,crm_import,bank_transfer,false,2014,CRM-0Y6-JCQF,
5344,1,14752,,,2024-06-07,1000.00,USD,paid,one_time,,crm_import,other,false,2024,,
5345,1,10003,1,,2024-05-22,258.00,USD,refunded,one_time,online,givecampus,credit_card,false,2024,GC-2024-0JJ2Z7E,
5346,1,10003,,,2024-10-15,500.00,USD,paid,one_time,,crm_import,check,false,2025,CRM-11V-QD7B,
5347,1,10003,1,,2022-05-10,50.00,USD,paid,one_time,mail,advancement_entry,stock,false,2022,CRM-163-59ZQ,
5348,1,10003,1,,2023-08-02,250.00,USD,paid,one_time,online,givecampus,credit_card,false,2024,GC-2023-0MJXFHQ,
5349,1,10003,,,2021-11-04,1000.00,USD,paid,one_time,,crm_import,stock,false,2022,CRM-0HR-3SC7,
5350,1,10003,1,,2020-10-15,250.00,USD,paid,one_time,event,advancement_entry,check,false,2021,CRM-1SX-KYB2,
5351,1,10003,,,2020-06-03,500.00,USD,paid,one_time,,crm_import,other,false,2020,CRM-17B-J3IL,
5352,1,10003,1,,2019-08-17,516.00,USD,paid,one_time,online,givecampus,credit_card,false,2020,,
5353,1,5839,,,2000-10-21,2500.00,USD,paid,one_time,,crm_import,credit_card,false,2001,CRM-0PJ-665Z,
5354,1,5839,,,1998-07-14,25.00,USD,paid,one_time,,crm_import,stock,false,1999,CRM-090-W26T,
5355,1,8215,,,1998-04-22,1000.00,USD,paid,one_time,,crm_import,other,false,1998,,
5356,1,8215,,,1999-08-24,25.00,USD,paid,one_time,,crm_import,check,false,2000,CRM-085-41QI,
5357,1,3099,,,2021-07-24,250.00,USD,failed,one_time,,crm_import,credit_card,false,2022,CRM-1L3-F3CV,
5358,1,3099,1,,2022-03-05,15.00,USD,paid,matching_gift,,crm_import,check,false,2022,CRM-1PJ-EBS3,
5359,1,3099,,,2020-12-28,5000.00,USD,paid,one_time,,crm_import,check,false,2021,CRM-1J1-81YJ,
5360,1,3099,1,,2020-10-15,51.60,USD,paid,one_time,online,givecampus,credit_card,false,2021,,
5361,1,3099,1,,2019-10-15,75.00,USD,pledged,pledge,,crm_import,other,false,2020,CRM-1GY-9EDQ,
5362,1,3099,,,2020-10-15,100.00,USD,paid,one_time,,crm_import,other,false,2021,,
5363,1,3099,1,,2020-06-23,50.00,USD,paid,one_time,,crm_import,other,false,2020,CRM-1CZ-XNOV,
5364,1,3099,1,,2020-07-16,100.00,USD,paid,one_time,online,givecampus,credit_card,false,2021,GC-2020-0JS7YON,
5365,1,18054,1,,2022-05-22,100.00,USD,paid,one_time,online,givecampus,credit_card,false,2022,GC-2022-0IKN26J,
5366,1,18054,,,2020-04-17,50.00,USD,paid,one_time,,crm_import,stock,false,2020,,
5367,1,13129,1,,2022-04-12,250.00,USD,paid,one_time,,crm_import,bank_transfer,false,2022,CRM-1KG-I4Y2,
5368,1,13129,,,2021-09-15,50.00,USD,paid,one_time,,crm_import,other,false,2022,CRM-1O6-6467,
5369,1,13129,,,2020-10-15,100.00,USD,paid,one_time,,crm_import,stock,false,2021,CRM-0WB-6P9J,
5370,1,13129,1,,2021-06-01,250.00,USD,paid,one_time,online,givecampus,credit_card,false,2021,GC-2021-1JTRYHX,
5371,1,13521,1,,2023-02-28,100.00,USD,paid,one_time,,crm_import,stock,false,2023,CRM-0VA-UQ9Z,
5372,1,800,,,2024-10-15,25.00,USD,paid,one_time,,crm_import,credit_card,false,2025,CRM-01O-JFG2,
5373,1,345,,,2026-01-22,100.00,USD,paid,one_time,,crm_import,stock,false,2026,CRM-18F-TQ14,
5374,1,345,,,2024-10-03,250.00,USD,paid,one_time,,crm_import,check,false,2025,CRM-1NY-XPHE,
5375,1,345,,,2024-10-15,250.00,USD,paid,one_time,,crm_import,check,false,2025,CRM-1DO-P560,
5376,1,345,1,,2023-04-22,1000.00,USD,paid,one_time,online,givecampus,credit_card,true,2023,GC-2023-0VOQ1Y4,
5377,1,8878,,,2025-06-02,100.00,USD,paid,one_time,,crm_import,check,false,2025,CRM-0EW-RPE3,
5378,1,11039,,,2023-12-02,15.00,USD,paid,one_time,,crm_import,stock,false,2024,CRM-02O-AYMX,
5379,1,11039,1,,2023-05-22,25.00,USD,paid,one_time,,crm_import,stock,false,2023,CRM-1KQ-BTMW,
5380,1,9757,,,2005-10-15,100.00,USD,paid,one_time,,crm_import,other,false,2006,CRM-19E-F1WG,
5381,1,10082,1,,2022-10-15,250.00,USD,paid,one_time,mail,advancement_entry,other,false,2023,CRM-0DB-FW6D,
5382,1,10082,,,2024-06-26,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2024,CRM-1N7-FF1M,
5383,1,10082,,,2021-12-05,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2022,CRM-1E2-3K8S,
5384,1,10082,,,2021-08-01,25.00,USD,paid,one_time,,crm_import,bank_transfer,false,2022,CRM-0A2-VW4C,
5385,1,10890,,,2002-06-16,25.00,USD,paid,one_time,,crm_import,credit_card,false,2002,CRM-019-42ME,
5386,1,10890,,,2002-11-12,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2003,CRM-196-7Y8G,
5387,1,10890,,,2000-10-15,2500.00,USD,paid,one_time,,crm_import,stock,false,2001,CRM-02N-NBXK,
5388,1,10890,,,2001-02-18,250.00,USD,paid,one_time,,crm_import,bank_transfer,false,2001,CRM-062-PKX7,
5389,1,7055,1,,2021-02-10,100.00,USD,paid,one_time,online,givecampus,credit_card,false,2021,GC-2021-0XFLAWO,
5390,1,7055,,,2022-03-21,50.00,USD,paid,one_time,,crm_import,other,false,2022,CRM-165-0NTW,
5391,1,13517,1,,2025-12-13,100.00,USD,failed,one_time,mail,advancement_entry,credit_card,false,2026,CRM-1JL-EOZ9,
5392,1,4616,,,2003-12-13,15.00,USD,paid,one_time,,crm_import,stock,false,2004,CRM-0C4-RL6L,
5393,1,4616,,,2001-12-20,50.00,USD,paid,one_time,,crm_import,stock,false,2002,CRM-0H4-C6DD,
5394,1,16044,1,,2022-12-25,25.00,USD,paid,one_time,online,givecampus,credit_card,false,2023,GC-2022-03XY92D,
5395,1,16044,,,2023-12-30,15.00,USD,paid,one_time,,crm_import,other,false,2024,CRM-1L2-T9S0,
5396,1,16044,1,,2022-10-13,15.00,USD,paid,one_time,online,givecampus,credit_card,false,2023,GC-2022-0V2POT6,
5397,1,16044,1,,2020-12-23,25.80,USD,paid,one_time,online,givecampus,credit_card,false,2021,GC-2020-11C4ISC,
5398,1,15885,,,2020-11-20,25.00,USD,paid,one_time,,crm_import,check,false,2021,CRM-00O-MCKK,
5399,1,15885,,,2020-12-20,100.00,USD,paid,one_time,,crm_import,check,false,2021,CRM-0B3-7LXF,
5400,1,15885,1,,2019-10-02,5000.00,USD,paid,one_time,online,givecampus,credit_card,false,2020,,
5401,1,15885,1,,2020-11-24,75.00,USD,paid,one_time,online,givecampus,credit_card,false,2021,GC-2020-0MPJWI6,
5402,1,15885,1,,2020-08-20,75.00,USD,pledged,pledge,online,givecampus,credit_card,false,2021,GC-2020-0YCI23M,
5403,1,15885,1,,2020-12-22,258.00,USD,paid,one_time,online,givecampus,credit_card,false,2021,GC-2020-1U6UHOJ,
5404,1,15885,,,2018-11-26,50.00,USD,paid,one_time,,crm_import,check,false,2019,CRM-1BM-MG1H,
5405,1,15885,,,2018-06-17,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2018,CRM-0WA-O18D,
5406,1,15885,,,2017-04-06,250.00,USD,paid,one_time,,crm_import,credit_card,false,2017,CRM-0GU-NT24,
5407,1,15885,,,2017-08-25,50.00,USD,paid,one_time,,crm_import,stock,false,2018,CRM-0FY-97FW,
5408,1,15885,,,2015-10-15,100.00,USD,paid,one_time,,crm_import,check,false,2016,,
5409,1,15885,,,2016-05-26,250.00,USD,paid,one_time,,crm_import,check,false,2016,CRM-0H0-XUE6,
5410,1,15885,,,2016-04-07,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2016,CRM-07C-AG87,
5411,1,15885,,,2014-11-14,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2015,CRM-1TK-PN3P,
5412,1,10722,,,2018-11-20,25.00,USD,paid,one_time,,crm_import,other,false,2019,CRM-0E2-NBCA,
5413,1,10722,,,2018-10-14,50.00,USD,paid,one_time,,crm_import,other,false,2019,CRM-0O0-QJ29,
5414,1,10722,,,2016-10-15,25.00,USD,paid,one_time,,crm_import,stock,false,2017,CRM-0NG-J4XE,
5415,1,10722,,,2016-10-15,500.00,USD,paid,one_time,,crm_import,other,false,2017,CRM-12M-3Y5U,
5416,1,874,1,,2025-09-10,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2026,CRM-1QF-RXC9,
5417,1,874,,,2025-10-11,25.00,USD,pending,one_time,,crm_import,stock,false,2026,CRM-1AD-WVE9,
5418,1,874,,,2024-09-08,100.00,USD,paid,one_time,,crm_import,check,false,2025,CRM-0YK-AZEW,
5419,1,874,,,2023-03-22,100.00,USD,paid,one_time,mail,advancement_entry,stock,false,2023,CRM-1MM-DWT8,
5420,1,874,,,2024-10-18,50.00,USD,paid,one_time,event,advancement_entry,check,false,2025,CRM-1OF-BVY8,
5421,1,874,,,2022-05-24,100.00,USD,paid,one_time,,crm_import,check,true,2022,CRM-1V1-1GRP,
5422,1,874,,,2021-12-04,1000.00,USD,paid,one_time,mail,advancement_entry,credit_card,false,2022,CRM-0E0-O1VD,
5423,1,874,,,2023-04-11,1000.00,USD,paid,one_time,,crm_import,stock,false,2023,CRM-1RU-PA7H,
5424,1,7884,,,2021-05-14,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2021,CRM-1GT-QKFH,
5425,1,7884,,,2021-12-21,25.00,USD,failed,matching_gift,,crm_import,credit_card,false,2022,CRM-00Y-N3K6,
5426,1,7884,,,2022-10-15,25.00,USD,paid,one_time,,crm_import,check,false,2023,CRM-0H8-9M3V,
5427,1,7884,,,2021-04-26,100.00,USD,paid,one_time,,crm_import,check,false,2021,CRM-1E0-VZTT,
5428,1,7649,,,2011-01-19,500.00,USD,paid,one_time,,crm_import,other,false,2011,CRM-1WX-2VOG,
5429,1,7649,,,2013-01-05,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2013,,
5430,1,7649,,,2010-06-24,100.00,USD,paid,one_time,,crm_import,other,false,2010,CRM-1UH-FHPY,
5431,1,7649,,,2012-03-25,75.00,USD,paid,one_time,,crm_import,credit_card,false,2012,CRM-09Y-B4I5,
5432,1,9034,1,,2022-04-25,15.00,USD,paid,one_time,,crm_import,check,false,2022,CRM-1VV-NI9V,
5433,1,13429,,,1997-11-02,25.00,USD,refunded,one_time,,crm_import,other,false,1998,CRM-034-WE1A,
5434,1,12911,,,2010-01-18,100.00,USD,paid,one_time,,crm_import,check,false,2010,CRM-1E8-271V,
5435,1,12911,,,2010-10-15,1000.00,USD,paid,one_time,,crm_import,bank_transfer,false,2011,CRM-18H-2346,
5436,1,12911,,,2009-12-28,250.00,USD,paid,one_time,,crm_import,check,false,2010,CRM-1WA-IAA1,
5437,1,12911,,,2009-03-13,5000.00,USD,paid,one_time,,crm_import,stock,false,2009,CRM-1VB-83GK,
5438,1,12911,,,2006-10-04,50.00,USD,paid,one_time,,crm_import,check,false,2007,CRM-1WY-QQI8,
5439,1,12911,,,2007-11-19,50.00,USD,paid,matching_gift,,crm_import,stock,false,2008,CRM-17S-K5ZY,
5440,1,12911,,,2005-06-26,2500.00,USD,paid,one_time,,crm_import,stock,false,2005,CRM-1LM-BBN8,
5441,1,12911,,,2005-09-22,15.00,USD,paid,one_time,,crm_import,bank_transfer,false,2006,CRM-15T-ZU56,
5442,1,12911,,,2004-06-08,1000.00,USD,paid,one_time,,crm_import,bank_transfer,false,2004,CRM-13U-ARTT,
5443,1,12911,,,2006-12-07,25.00,USD,paid,matching_gift,,crm_import,other,false,2007,CRM-18Q-VYG0,
5444,1,12911,,,2005-02-21,250.00,USD,paid,one_time,,crm_import,credit_card,false,2005,CRM-04B-LZWE,
5445,1,12911,,,2005-10-15,25.00,USD,paid,one_time,,crm_import,credit_card,false,2006,CRM-1R6-JGKG,
5446,1,12911,,,2003-10-15,50.00,USD,paid,one_time,,crm_import,credit_card,false,2004,CRM-0Q3-S6IN,
5447,1,12911,,,2002-10-20,250.00,USD,paid,one_time,,crm_import,stock,false,2003,CRM-0HT-1RDS,
5448,1,9482,,,2003-09-19,500.00,USD,pledged,pledge,,crm_import,check,false,2004,CRM-1BJ-2CV4,
5449,1,17736,,,2023-06-10,5000.00,USD,paid,one_time,,crm_import,stock,false,2023,CRM-0O9-56Q0,
5450,1,5282,,,2014-10-20,15.00,USD,paid,one_time,,crm_import,bank_transfer,false,2015,CRM-0KT-YFPG,
5451,1,5282,,,2015-04-06,50.00,USD,paid,one_time,,crm_import,check,false,2015,CRM-1HL-3BPZ,
5452,1,6955,,,2026-01-08,15.00,USD,paid,one_time,,crm_import,bank_transfer,false,2026,CRM-0OH-K4R3,
5453,1,17444,,,2008-01-03,1000.00,USD,paid,one_time,,crm_import,other,false,2008,CRM-037-A0GD,
5454,1,17444,,,2007-01-07,100.00,USD,paid,one_time,,crm_import,other,false,2007,CRM-17Y-3X1Z,
5455,1,17444,,,2006-06-28,100.00,USD,paid,one_time,,crm_import,credit_card,false,2006,CRM-1PM-31G0,
5456,1,17444,,,2006-05-14,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2006,CRM-0LZ-UAJO,
5457,1,17444,,,2005-11-04,1000.00,USD,paid,one_time,,crm_import,check,false,2006,CRM-01L-ENVJ,
5458,1,17444,,,2006-11-28,1000.00,USD,paid,one_time,,crm_import,stock,false,2007,CRM-09F-QT56,
5459,1,17444,,,2005-05-11,250.00,USD,paid,one_time,,crm_import,other,false,2005,CRM-0G5-8UOM,
5460,1,17444,,,2005-10-15,25.00,USD,pending,one_time,,crm_import,credit_card,false,2006,CRM-02T-Z37Q,
5461,1,17444,,,2003-04-26,50.00,USD,paid,one_time,,crm_import,stock,true,2003,CRM-1YC-X6GR,
5462,1,17444,,,2005-06-28,250.00,USD,paid,one_time,,crm_import,credit_card,false,2005,CRM-151-M34A,
5463,1,17444,,,2003-09-09,1000.00,USD,paid,one_time,,crm_import,stock,false,2004,CRM-0V2-ZEIC,
5464,1,17444,,,2004-04-07,25.00,USD,paid,one_time,,crm_import,bank_transfer,false,2004,CRM-1EP-VTTU,
5465,1,17444,,,2003-02-18,250.00,USD,paid,one_time,,crm_import,other,false,2003,CRM-0IN-ZV6G,
5466,1,17444,,,2003-06-02,15.00,USD,paid,one_time,,crm_import,bank_transfer,false,2003,CRM-0VU-TAZB,
5467,1,9413,,,2006-01-10,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2006,CRM-14F-PR2O,
5468,1,9413,,,2006-04-09,100.00,USD,failed,one_time,,crm_import,stock,false,2006,CRM-15K-QHBU,
5469,1,9413,,,2004-04-02,15.00,USD,paid,one_time,,crm_import,check,false,2004,CRM-07F-0693,
5470,1,9413,,,2005-10-01,1000.00,USD,paid,one_time,,crm_import,bank_transfer,false,2006,CRM-1NH-7RVE,
5471,1,18975,,,2003-12-28,250.00,USD,paid,one_time,,crm_import,other,false,2004,CRM-096-9P63,
5472,1,18975,,,2004-09-12,50.00,USD,paid,one_time,,crm_import,bank_transfer,false,2005,CRM-13C-6CIZ,
5473,1,298,1,,2025-02-12,25.00,USD,paid,one_time,online,givecampus,credit_card,false,2025,GC-2025-0SFUDOY,
5474,1,18255,,,1996-06-27,100.00,USD,paid,one_time,,crm_import,credit_card,false,1996,CRM-01U-M5SG,
5475,1,11023,1,,2021-10-15,103.20,USD,failed,one_time,online,givecampus,credit_card,false,2022,GC-2021-1MWWK5M,
5476,1,17090,,,2005-03-05,50.00,USD,paid,one_time,,crm_import,check,false,2005,CRM-03M-T1HD,
5477,1,15026,,,2025-05-20,25.00,USD,paid,one_time,,crm_import,check,false,2025,CRM-1LG-KM3R,
5478,1,15058,,,2013-12-23,15.00,USD,paid,one_time,,crm_import,stock,false,2014,CRM-1GM-96PV,
5479,1,15058,,,2015-03-23,50.00,USD,paid,one_time,,crm_import,credit_card,false,2015,CRM-0UU-VC7L,
5480,1,15058,,,2014-11-02,1000.00,USD,paid,one_time,,crm_import,other,false,2015,CRM-1TX-N9MC,
5481,1,15058,,,2013-10-15,100.00,USD,paid,one_time,,crm_import,bank_transfer,false,2014,,
5482,1,4502,,,2021-05-14,100.00,USD,paid,one_time,,crm_import,stock,false,2021,,
5483,1,17059,,,2013-05-17,50.00,USD,paid,one_time,,crm_import,other,false,2013,CRM-0K4-1Z8M,
5484,1,17059,,,2012-10-15,1000.00,USD,paid,one_time,,crm_import,bank_transfer,false,2013,CRM-09L-2H0R,
5485,1,17059,,,2011-03-05,25.00,USD,paid,one_time,,crm_import,check,false,2011,CRM-0YO-BP22,
5486,1,17059,,,2013-10-15,25.00,USD,paid,matching_gift,,crm_import,other,false,2014,CRM-0LD-XFCV,
5487,1,2274,,,2026-08-17,15.00,USD,paid,one_time,event,advancement_entry,stock,false,2027,,
5488,1,8392,5,,2026-04-01,250.00,USD,paid,one_time,online,givecampus,credit_card,false,2026,GC-2026-0ZZV4UC,
5489,1,13,,,2025-12-31,25.00,USD,paid,matching_gift,,crm_import,check,false,2026,CRM-0LM-MZLC,
5490,1,13,,,2026-06-10,50.00,USD,paid,one_time,phone,advancement_entry,credit_card,false,2026,CRM-104-142S,
5491,1,17938,,,2011-04-09,250.00,USD,pending,one_time,,crm_import,other,false,2011,CRM-0M0-3V6O,
5492,1,17938,,,2011-06-27,50.00,USD,paid,one_time,,crm_import,other,false,2011,CRM-1UB-I7GR,
5493,1,7546,,,2012-06-14,150.00,USD,paid,one_time,,crm_import,credit_card,false,2012,CRM-0YO-JW73,
5494,1,3229,1,,2024-10-15,15.48,USD,paid,one_time,online,givecampus,credit_card,false,2025,GC-2024-08UJGZ3,
5495,1,2958,,,2002-05-05,15.00,USD,paid,one_time,,crm_import,check,false,2002,CRM-0A6-NND6,
5496,1,2958,,,2001-12-25,50.00,USD,paid,one_time,,crm_import,credit_card,false,2002,CRM-1NR-QKT3,
5497,1,2958,,,2001-10-04,25.00,USD,paid,one_time,,crm_import,stock,false,2002,CRM-1G8-TRCH,
5498,1,2958,,,2001-02-08,100.00,USD,paid,one_time,,crm_import,other,false,2001,CRM-0IX-WIOR,
5499,1,1085,13,,2025-12-20,2500.00,USD,paid,one_time,online,givecampus,credit_card,false,2026,GC-2025-1E5KF20,
5500,1,1085,,,2026-03-26,100.00,USD,paid,one_time,,crm_import,stock,false,2026,CRM-02V-A9PT,
