id,school_id,event_id,constituent_id,attended_at,record_source
484,1,3,11706,2026-03-12T18:00:00Z,advancement_entry
485,1,3,19262,2026-03-12T18:00:00Z,event_import
486,1,3,9458,2026-03-12T18:00:00Z,event_import
487,1,4,14032,2026-04-18T18:00:00Z,event_import
488,1,4,17988,2026-04-18T18:00:00Z,event_import
489,1,4,2548,2026-04-18T18:00:00Z,advancement_entry
490,1,4,9549,2026-04-18T18:00:00Z,advancement_entry
491,1,4,12153,2026-04-18T18:00:00Z,event_import
492,1,4,11609,2026-04-18T18:00:00Z,event_import
493,1,4,9389,2026-04-18T18:00:00Z,event_import
494,1,4,8848,2026-04-18T18:00:00Z,event_import
495,1,4,5823,2026-04-18T18:00:00Z,event_import
496,1,4,12981,2026-04-18T18:00:00Z,event_import
497,1,4,5472,2026-04-18T18:00:00Z,event_import
498,1,4,19873,2026-04-18T18:00:00Z,event_import
499,1,4,13349,2026-04-18T18:00:00Z,event_import
500,1,4,6427,2026-04-18T18:00:00Z,event_import
501,1,4,17288,2026-04-18T18:00:00Z,event_import
502,1,4,4886,2026-04-18T18:00:00Z,event_import
503,1,4,8257,2026-04-18T18:00:00Z,event_import
504,1,4,2980,2026-04-18T18:00:00Z,event_import
505,1,4,8854,2026-04-18T18:00:00Z,event_import
506,1,4,7197,2026-04-18T18:00:00Z,event_import
507,1,4,1987,2026-04-18T18:00:00Z,event_import
508,1,4,19005,2026-04-18T18:00:00Z,event_import
509,1,4,9060,2026-04-18T18:00:00Z,event_import
510,1,4,17237,2026-04-18T18:00:00Z,event_import
511,1,4,3387,2026-04-18T18:00:00Z,event_import
512,1,4,1039,2026-04-18T18:00:00Z,advancement_entry
513,1,4,9467,2026-04-18T18:00:00Z,event_import
514,1,4,17809,2026-04-18T18:00:00Z,event_import
515,1,4,16164,2026-04-18T18:00:00Z,event_import
516,1,4,498,2026-04-18T18:00:00Z,event_import
517,1,4,16835,2026-04-18T18:00:00Z,event_import
518,1,4,11193,2026-04-18T18:00:00Z,event_import
519,1,4,14608,2026-04-18T18:00:00Z,event_import
520,1,4,16385,2026-04-18T18:00:00Z,advancement_entry
521,1,4,7428,2026-04-18T18:00:00Z,event_import
522,1,4,7421,2026-04-18T18:00:00Z,event_import
523,1,4,3717,2026-04-18T18:00:00Z,event_import
524,1,4,9421,2026-04-18T18:00:00Z,advancement_entry
525,1,4,18674,2026-04-18T18:00:00Z,advancement_entry
526,1,4,12025,2026-04-18T18:00:00Z,event_import
527,1,4,12671,2026-04-18T18:00:00Z,event_import
528,1,4,17653,2026-04-18T18:00:00Z,event_import
529,1,4,13146,2026-04-18T18:00:00Z,event_import
530,1,4,5580,2026-04-18T18:00:00Z,advancement_entry
531,1,4,7773,2026-04-18T18:00:00Z,event_import
532,1,4,17078,2026-04-18T18:00:00Z,event_import
533,1,4,1989,2026-04-18T18:00:00Z,event_import
534,1,4,3583,2026-04-18T18:00:00Z,event_import
535,1,4,16531,2026-04-18T18:00:00Z,advancement_entry
536,1,4,17688,2026-04-18T18:00:00Z,event_import
537,1,4,2543,2026-04-18T18:00:00Z,advancement_entry
538,1,4,11704,2026-04-18T18:00:00Z,event_import
539,1,4,5849,2026-04-18T18:00:00Z,event_import
540,1,4,4943,2026-04-18T18:00:00Z,event_import
541,1,4,7963,2026-04-18T18:00:00Z,advancement_entry
542,1,4,7981,2026-04-18T18:00:00Z,event_import
543,1,4,7217,2026-04-18T18:00:00Z,advancement_entry
544,1,4,12953,2026-04-18T18:00:00Z,event_import
545,1,4,15865,2026-04-18T18:00:00Z,event_import
546,1,4,17731,2026-04-18T18:00:00Z,event_import
547,1,4,4372,2026-04-18T18:00:00Z,event_import
548,1,4,14150,2026-04-18T18:00:00Z,advancement_entry
549,1,4,16549,2026-04-18T18:00:00Z,event_import
550,1,4,786,2026-04-18T18:00:00Z,event_import
551,1,4,14170,2026-04-18T18:00:00Z,advancement_entry
552,1,4,11348,2026-04-18T18:00:00Z,event_import
553,1,4,14793,2026-04-18T18:00:00Z,event_import
554,1,4,13486,2026-04-18T18:00:00Z,event_import
555,1,4,11329,2026-04-18T18:00:00Z,event_import
556,1,4,3043,2026-04-18T18:00:00Z,event_import
557,1,4,18350,2026-04-18T18:00:00Z,event_import
558,1,4,2187,2026-04-18T18:00:00Z,event_import
559,1,4,596,2026-04-18T18:00:00Z,event_import
560,1,4,7142,2026-04-18T18:00:00Z,advancement_entry
561,1,4,17500,2026-04-18T18:00:00Z,event_import
562,1,4,13239,2026-04-18T18:00:00Z,event_import
563,1,4,8105,2026-04-18T18:00:00Z,event_import
564,1,4,3733,2026-04-18T18:00:00Z,event_import
565,1,4,10939,2026-04-18T18:00:00Z,advancement_entry
566,1,4,5009,2026-04-18T18:00:00Z,event_import
567,1,4,10163,2026-04-18T18:00:00Z,event_import
568,1,4,2568,2026-04-18T18:00:00Z,advancement_entry
569,1,4,10517,2026-04-18T18:00:00Z,advancement_entry
570,1,4,109,2026-04-18T18:00:00Z,event_import
571,1,5,17988,2026-05-02T18:00:00Z,event_import
572,1,5,12612,2026-05-02T18:00:00Z,event_import
573,1,5,12153,2026-05-02T18:00:00Z,event_import
574,1,5,11747,2026-05-02T18:00:00Z,advancement_entry
575,1,5,6391,2026-05-02T18:00:00Z,event_import
576,1,5,11706,2026-05-02T18:00:00Z,event_import
577,1,5,11188,2026-05-02T18:00:00Z,event_import
578,1,5,18854,2026-05-02T18:00:00Z,event_import
579,1,5,13946,2026-05-02T18:00:00Z,event_import
580,1,5,2482,2026-05-02T18:00:00Z,event_import
581,1,5,19795,2026-05-02T18:00:00Z,event_import
582,1,5,6241,2026-05-02T18:00:00Z,event_import
583,1,5,10986,2026-05-02T18:00:00Z,event_import
584,1,5,18350,2026-05-02T18:00:00Z,event_import
585,1,5,18965,2026-05-02T18:00:00Z,event_import
586,1,5,18013,2026-05-02T18:00:00Z,event_import
587,1,5,13531,2026-05-02T18:00:00Z,event_import
588,1,5,4644,2026-05-02T18:00:00Z,event_import
589,1,5,9549,2026-05-02T18:00:00Z,event_import
590,1,5,17731,2026-05-02T18:00:00Z,advancement_entry
591,1,5,17476,2026-05-02T18:00:00Z,advancement_entry
592,1,5,3387,2026-05-02T18:00:00Z,advancement_entry
593,1,5,13071,2026-05-02T18:00:00Z,advancement_entry
594,1,5,10548,2026-05-02T18:00:00Z,event_import
595,1,5,19928,2026-05-02T18:00:00Z,event_import
596,1,5,4033,2026-05-02T18:00:00Z,event_import
597,1,5,9915,2026-05-02T18:00:00Z,event_import
598,1,5,4983,2026-05-02T18:00:00Z,event_import
599,1,5,1330,2026-05-02T18:00:00Z,event_import
600,1,5,9188,2026-05-02T18:00:00Z,event_import
601,1,5,13850,2026-05-02T18:00:00Z,event_import
602,1,5,14082,2026-05-02T18:00:00Z,event_import
603,1,5,12000,2026-05-02T18:00:00Z,advancement_entry
604,1,5,10637,2026-05-02T18:00:00Z,event_import
605,1,5,9504,2026-05-02T18:00:00Z,event_import
606,1,5,11722,2026-05-02T18:00:00Z,event_import
607,1,5,4815,2026-05-02T18:00:00Z,event_import
608,1,5,15280,2026-05-02T18:00:00Z,event_import
609,1,5,3421,2026-05-02T18:00:00Z,event_import
610,1,5,13373,2026-05-02T18:00:00Z,advancement_entry
611,1,5,17702,2026-05-02T18:00:00Z,event_import
612,1,5,6011,2026-05-02T18:00:00Z,event_import
613,1,5,1512,2026-05-02T18:00:00Z,event_import
614,1,5,6076,2026-05-02T18:00:00Z,event_import
615,1,5,12446,2026-05-02T18:00:00Z,event_import
616,1,5,7381,2026-05-02T18:00:00Z,event_import
617,1,5,12223,2026-05-02T18:00:00Z,event_import
618,1,5,5368,2026-05-02T18:00:00Z,event_import
619,1,5,18326,2026-05-02T18:00:00Z,event_import
620,1,5,13450,2026-05-02T18:00:00Z,event_import
621,1,5,2465,2026-05-02T18:00:00Z,event_import
622,1,5,9072,2026-05-02T18:00:00Z,event_import
623,1,5,10051,2026-05-02T18:00:00Z,event_import
624,1,5,3948,2026-05-02T18:00:00Z,advancement_entry
625,1,5,14799,2026-05-02T18:00:00Z,event_import
626,1,5,1588,2026-05-02T18:00:00Z,event_import
627,1,5,13520,2026-05-02T18:00:00Z,event_import
628,1,5,2989,2026-05-02T18:00:00Z,event_import
629,1,5,1891,2026-05-02T18:00:00Z,event_import
630,1,5,5614,2026-05-02T18:00:00Z,event_import
631,1,5,4809,2026-05-02T18:00:00Z,event_import
632,1,5,5667,2026-05-02T18:00:00Z,event_import
633,1,5,1946,2026-05-02T18:00:00Z,event_import
634,1,5,3014,2026-05-02T18:00:00Z,event_import
635,1,5,17646,2026-05-02T18:00:00Z,event_import
636,1,5,6615,2026-05-02T18:00:00Z,event_import
637,1,5,1193,2026-05-02T18:00:00Z,event_import
638,1,5,19513,2026-05-02T18:00:00Z,advancement_entry
639,1,5,14177,2026-05-02T18:00:00Z,event_import
640,1,5,11674,2026-05-02T18:00:00Z,event_import
641,1,5,16771,2026-05-02T18:00:00Z,event_import
642,1,5,8391,2026-05-02T18:00:00Z,advancement_entry
643,1,5,11677,2026-05-02T18:00:00Z,advancement_entry
644,1,5,14020,2026-05-02T18:00:00Z,event_import
645,1,5,3786,2026-05-02T18:00:00Z,advancement_entry
646,1,5,14852,2026-05-02T18:00:00Z,event_import
647,1,5,12889,2026-05-02T18:00:00Z,event_import
648,1,5,1510,2026-05-02T18:00:00Z,event_import
649,1,5,5262,2026-05-02T18:00:00Z,event_import
650,1,5,16,2026-05-02T18:00:00Z,advancement_entry
651,1,5,14612,2026-05-02T18:00:00Z,advancement_entry
652,1,5,19522,2026-05-02T18:00:00Z,event_import
653,1,5,8735,2026-05-02T18:00:00Z,advancement_entry
654,1,5,16606,2026-05-02T18:00:00Z,advancement_entry
655,1,5,4687,2026-05-02T18:00:00Z,event_import
656,1,5,18012,2026-05-02T18:00:00Z,advancement_entry
657,1,5,10679,2026-05-02T18:00:00Z,event_import
658,1,5,19403,2026-05-02T18:00:00Z,event_import
659,1,5,13724,2026-05-02T18:00:00Z,event_import
660,1,5,3143,2026-05-02T18:00:00Z,event_import
661,1,5,5314,2026-05-02T18:00:00Z,event_import
662,1,5,6603,2026-05-02T18:00:00Z,event_import
663,1,5,3905,2026-05-02T18:00:00Z,event_import
664,1,5,3579,2026-05-02T18:00:00Z,event_import
665,1,5,9459,2026-05-02T18:00:00Z,event_import
666,1,5,18763,2026-05-02T18:00:00Z,event_import
667,1,5,7056,2026-05-02T18:00:00Z,event_import
668,1,5,17556,2026-05-02T18:00:00Z,event_import
669,1,5,2659,2026-05-02T18:00:00Z,event_import
670,1,5,5442,2026-05-02T18:00:00Z,advancement_entry
671,1,5,1586,2026-05-02T18:00:00Z,event_import
672,1,5,5413,2026-05-02T18:00:00Z,event_import
673,1,5,17220,2026-05-02T18:00:00Z,advancement_entry
674,1,5,6828,2026-05-02T18:00:00Z,advancement_entry
675,1,5,4701,2026-05-02T18:00:00Z,event_import
676,1,5,16166,2026-05-02T18:00:00Z,event_import
677,1,5,3370,2026-05-02T18:00:00Z,event_import
678,1,5,6963,2026-05-02T18:00:00Z,event_import
679,1,5,6655,2026-05-02T18:00:00Z,event_import
680,1,5,1643,2026-05-02T18:00:00Z,advancement_entry
681,1,5,11225,2026-05-02T18:00:00Z,event_import
682,1,5,9058,2026-05-02T18:00:00Z,advancement_entry
683,1,5,18099,2026-05-02T18:00:00Z,event_import
684,1,5,1153,2026-05-02T18:00:00Z,event_import
685,1,5,476,2026-05-02T18:00:00Z,event_import
686,1,5,6196,2026-05-02T18:00:00Z,event_import
687,1,5,223,2026-05-02T18:00:00Z,event_import
688,1,5,6479,2026-05-02T18:00:00Z,advancement_entry
689,1,5,6486,2026-05-02T18:00:00Z,event_import
690,1,5,5121,2026-05-02T18:00:00Z,advancement_entry
691,1,5,18740,2026-05-02T18:00:00Z,event_import
692,1,5,9159,2026-05-02T18:00:00Z,event_import
693,1,5,18390,2026-05-02T18:00:00Z,event_import
694,1,5,2165,2026-05-02T18:00:00Z,event_import
695,1,5,17546,2026-05-02T18:00:00Z,event_import
696,1,5,7842,2026-05-02T18:00:00Z,event_import
697,1,5,289,2026-05-02T18:00:00Z,advancement_entry
698,1,5,14768,2026-05-02T18:00:00Z,advancement_entry
699,1,5,17376,2026-05-02T18:00:00Z,event_import
700,1,5,15463,2026-05-02T18:00:00Z,event_import
701,1,5,6741,2026-05-02T18:00:00Z,event_import
702,1,5,19876,2026-05-02T18:00:00Z,event_import
703,1,5,18096,2026-05-02T18:00:00Z,event_import
704,1,5,8342,2026-05-02T18:00:00Z,event_import
705,1,5,2180,2026-05-02T18:00:00Z,advancement_entry
706,1,5,9381,2026-05-02T18:00:00Z,event_import
707,1,5,15275,2026-05-02T18:00:00Z,event_import
708,1,5,13592,2026-05-02T18:00:00Z,event_import
709,1,6,6427,2025-10-03T18:00:00Z,event_import
710,1,6,18013,2025-10-03T18:00:00Z,event_import
711,1,6,9057,2025-10-03T18:00:00Z,event_import
712,1,6,3481,2025-10-03T18:00:00Z,advancement_entry
713,1,6,2659,2025-10-03T18:00:00Z,event_import
714,1,6,7450,2025-10-03T18:00:00Z,event_import
715,1,6,17900,2025-10-03T18:00:00Z,advancement_entry
716,1,6,3377,2025-10-03T18:00:00Z,event_import
717,1,6,9690,2025-10-03T18:00:00Z,event_import
718,1,6,18141,2025-10-03T18:00:00Z,advancement_entry
719,1,6,18788,2025-10-03T18:00:00Z,event_import
720,1,6,12148,2025-10-03T18:00:00Z,event_import
721,1,6,16,2025-10-03T18:00:00Z,advancement_entry
722,1,6,11411,2025-10-03T18:00:00Z,advancement_entry
723,1,6,9922,2025-10-03T18:00:00Z,event_import
724,1,6,12000,2025-10-03T18:00:00Z,event_import
725,1,6,17288,2025-10-03T18:00:00Z,event_import
726,1,6,16385,2025-10-03T18:00:00Z,event_import
727,1,6,6631,2025-10-03T18:00:00Z,advancement_entry
728,1,6,9549,2025-10-03T18:00:00Z,event_import
729,1,6,18795,2025-10-03T18:00:00Z,event_import
730,1,6,5121,2025-10-03T18:00:00Z,event_import
731,1,6,3923,2025-10-03T18:00:00Z,event_import
732,1,6,3537,2025-10-03T18:00:00Z,event_import
733,1,6,3523,2025-10-03T18:00:00Z,event_import
734,1,6,7006,2025-10-03T18:00:00Z,advancement_entry
735,1,6,1557,2025-10-03T18:00:00Z,advancement_entry
736,1,6,6615,2025-10-03T18:00:00Z,event_import
737,1,6,1363,2025-10-03T18:00:00Z,event_import
738,1,6,6361,2025-10-03T18:00:00Z,advancement_entry
739,1,6,17324,2025-10-03T18:00:00Z,event_import
740,1,6,109,2025-10-03T18:00:00Z,event_import
741,1,6,2325,2025-10-03T18:00:00Z,event_import
742,1,6,10548,2025-10-03T18:00:00Z,event_import
743,1,6,1226,2025-10-03T18:00:00Z,event_import
744,1,6,7364,2025-10-03T18:00:00Z,advancement_entry
745,1,6,1588,2025-10-03T18:00:00Z,advancement_entry
746,1,6,1816,2025-10-03T18:00:00Z,advancement_entry
747,1,6,3322,2025-10-03T18:00:00Z,event_import
748,1,6,19107,2025-10-03T18:00:00Z,event_import
749,1,6,17500,2025-10-03T18:00:00Z,advancement_entry
750,1,6,16583,2025-10-03T18:00:00Z,event_import
751,1,6,19535,2025-10-03T18:00:00Z,event_import
752,1,6,847,2025-10-03T18:00:00Z,event_import
753,1,6,18560,2025-10-03T18:00:00Z,event_import
754,1,6,5067,2025-10-03T18:00:00Z,advancement_entry
755,1,6,9915,2025-10-03T18:00:00Z,event_import
756,1,6,12223,2025-10-03T18:00:00Z,event_import
757,1,6,1180,2025-10-03T18:00:00Z,advancement_entry
758,1,6,1039,2025-10-03T18:00:00Z,advancement_entry
759,1,6,10827,2025-10-03T18:00:00Z,advancement_entry
760,1,6,7217,2025-10-03T18:00:00Z,event_import
761,1,6,3922,2025-10-03T18:00:00Z,event_import
762,1,6,9580,2025-10-03T18:00:00Z,advancement_entry
763,1,6,11677,2025-10-03T18:00:00Z,event_import
764,1,6,13863,2025-10-03T18:00:00Z,event_import
765,1,6,7773,2025-10-03T18:00:00Z,event_import
766,1,6,1193,2025-10-03T18:00:00Z,event_import
767,1,6,8552,2025-10-03T18:00:00Z,advancement_entry
768,1,6,5982,2025-10-03T18:00:00Z,advancement_entry
769,1,6,2723,2025-10-03T18:00:00Z,event_import
770,1,6,16384,2025-10-03T18:00:00Z,advancement_entry
771,1,6,17969,2025-10-03T18:00:00Z,event_import
772,1,6,3143,2025-10-03T18:00:00Z,event_import
773,1,6,8793,2025-10-03T18:00:00Z,event_import
774,1,6,2460,2025-10-03T18:00:00Z,advancement_entry
775,1,6,8329,2025-10-03T18:00:00Z,event_import
776,1,6,6828,2025-10-03T18:00:00Z,event_import
777,1,6,2165,2025-10-03T18:00:00Z,event_import
778,1,6,14040,2025-10-03T18:00:00Z,event_import
779,1,6,16112,2025-10-03T18:00:00Z,event_import
780,1,6,9459,2025-10-03T18:00:00Z,event_import
781,1,6,18869,2025-10-03T18:00:00Z,event_import
782,1,6,11026,2025-10-03T18:00:00Z,event_import
783,1,6,1592,2025-10-03T18:00:00Z,event_import
784,1,6,538,2025-10-03T18:00:00Z,event_import
785,1,6,5520,2025-10-03T18:00:00Z,event_import
786,1,6,12025,2025-10-03T18:00:00Z,event_import
787,1,6,15741,2025-10-03T18:00:00Z,advancement_entry
788,1,6,5368,2025-10-03T18:00:00Z,event_import
789,1,6,16013,2025-10-03T18:00:00Z,event_import
790,1,6,10643,2025-10-03T18:00:00Z,event_import
791,1,6,14232,2025-10-03T18:00:00Z,event_import
792,1,6,14299,2025-10-03T18:00:00Z,advancement_entry
793,1,6,13239,2025-10-03T18:00:00Z,event_import
794,1,6,15485,2025-10-03T18:00:00Z,event_import
795,1,6,19875,2025-10-03T18:00:00Z,event_import
796,1,6,8342,2025-10-03T18:00:00Z,event_import
797,1,6,3733,2025-10-03T18:00:00Z,event_import
798,1,6,15894,2025-10-03T18:00:00Z,event_import
799,1,6,8105,2025-10-03T18:00:00Z,event_import
800,1,6,11945,2025-10-03T18:00:00Z,event_import
801,1,6,12171,2025-10-03T18:00:00Z,advancement_entry
802,1,6,16966,2025-10-03T18:00:00Z,advancement_entry
803,1,6,4238,2025-10-03T18:00:00Z,event_import
804,1,6,12876,2025-10-03T18:00:00Z,event_import
805,1,6,9523,2025-10-03T18:00:00Z,event_import
806,1,6,1321,2025-10-03T18:00:00Z,event_import
807,1,6,6011,2025-10-03T18:00:00Z,event_import
808,1,6,7685,2025-10-03T18:00:00Z,event_import
809,1,6,11317,2025-10-03T18:00:00Z,event_import
810,1,6,11055,2025-10-03T18:00:00Z,event_import
811,1,6,19401,2025-10-03T18:00:00Z,event_import
812,1,6,8731,2025-10-03T18:00:00Z,advancement_entry
813,1,6,17702,2025-10-03T18:00:00Z,event_import
814,1,6,14615,2025-10-03T18:00:00Z,advancement_entry
815,1,6,19611,2025-10-03T18:00:00Z,advancement_entry
816,1,6,4219,2025-10-03T18:00:00Z,event_import
817,1,6,9435,2025-10-03T18:00:00Z,event_import
818,1,6,19637,2025-10-03T18:00:00Z,advancement_entry
819,1,6,4196,2025-10-03T18:00:00Z,event_import
820,1,6,10333,2025-10-03T18:00:00Z,advancement_entry
821,1,6,3107,2025-10-03T18:00:00Z,event_import
822,1,6,10863,2025-10-03T18:00:00Z,event_import
823,1,6,17941,2025-10-03T18:00:00Z,event_import
824,1,6,9584,2025-10-03T18:00:00Z,advancement_entry
825,1,6,3618,2025-10-03T18:00:00Z,event_import
826,1,6,11194,2025-10-03T18:00:00Z,event_import
827,1,6,11472,2025-10-03T18:00:00Z,advancement_entry
828,1,6,10722,2025-10-03T18:00:00Z,event_import
829,1,6,3782,2025-10-03T18:00:00Z,event_import
830,1,6,6085,2025-10-03T18:00:00Z,event_import
831,1,6,7982,2025-10-03T18:00:00Z,event_import
832,1,6,14174,2025-10-03T18:00:00Z,event_import
833,1,6,5882,2025-10-03T18:00:00Z,advancement_entry
834,1,6,7015,2025-10-03T18:00:00Z,advancement_entry
835,1,6,4578,2025-10-03T18:00:00Z,event_import
836,1,6,3184,2025-10-03T18:00:00Z,advancement_entry
837,1,6,16912,2025-10-03T18:00:00Z,event_import
838,1,6,17297,2025-10-03T18:00:00Z,event_import
839,1,6,8484,2025-10-03T18:00:00Z,event_import
840,1,6,8835,2025-10-03T18:00:00Z,advancement_entry
841,1,6,3986,2025-10-03T18:00:00Z,event_import
842,1,6,15153,2025-10-03T18:00:00Z,event_import
843,1,6,19612,2025-10-03T18:00:00Z,event_import
844,1,6,4095,2025-10-03T18:00:00Z,event_import
845,1,6,15252,2025-10-03T18:00:00Z,event_import
846,1,6,337,2025-10-03T18:00:00Z,event_import
847,1,6,16431,2025-10-03T18:00:00Z,event_import
848,1,6,5400,2025-10-03T18:00:00Z,event_import
849,1,6,2940,2025-10-03T18:00:00Z,event_import
850,1,6,11083,2025-10-03T18:00:00Z,advancement_entry
851,1,6,9923,2025-10-03T18:00:00Z,event_import
852,1,6,6375,2025-10-03T18:00:00Z,advancement_entry
853,1,6,17232,2025-10-03T18:00:00Z,advancement_entry
854,1,6,6072,2025-10-03T18:00:00Z,advancement_entry
855,1,6,2410,2025-10-03T18:00:00Z,event_import
856,1,6,17042,2025-10-03T18:00:00Z,event_import
857,1,6,18811,2025-10-03T18:00:00Z,event_import
858,1,6,2404,2025-10-03T18:00:00Z,advancement_entry
859,1,6,2864,2025-10-03T18:00:00Z,event_import
860,1,6,1978,2025-10-03T18:00:00Z,event_import
861,1,6,19276,2025-10-03T18:00:00Z,event_import
862,1,6,5056,2025-10-03T18:00:00Z,event_import
863,1,6,11401,2025-10-03T18:00:00Z,advancement_entry
864,1,6,9479,2025-10-03T18:00:00Z,event_import
865,1,6,7660,2025-10-03T18:00:00Z,event_import
866,1,6,17726,2025-10-03T18:00:00Z,event_import
867,1,6,938,2025-10-03T18:00:00Z,event_import
868,1,6,13380,2025-10-03T18:00:00Z,event_import
869,1,6,885,2025-10-03T18:00:00Z,event_import
870,1,6,7664,2025-10-03T18:00:00Z,event_import
871,1,6,18443,2025-10-03T18:00:00Z,event_import
872,1,6,17966,2025-10-03T18:00:00Z,event_import
873,1,6,17330,2025-10-03T18:00:00Z,advancement_entry
874,1,6,4707,2025-10-03T18:00:00Z,event_import
875,1,6,15885,2025-10-03T18:00:00Z,event_import
876,1,6,4712,2025-10-03T18:00:00Z,advancement_entry
877,1,6,9413,2025-10-03T18:00:00Z,advancement_entry
878,1,6,8182,2025-10-03T18:00:00Z,event_import
879,1,6,84,2025-10-03T18:00:00Z,event_import
880,1,6,6035,2025-10-03T18:00:00Z,event_import
881,1,6,7845,2025-10-03T18:00:00Z,advancement_entry
882,1,6,17031,2025-10-03T18:00:00Z,event_import
883,1,6,6747,2025-10-03T18:00:00Z,event_import
884,1,6,6928,2025-10-03T18:00:00Z,event_import
885,1,6,16405,2025-10-03T18:00:00Z,event_import
886,1,6,4378,2025-10-03T18:00:00Z,event_import
887,1,6,2205,2025-10-03T18:00:00Z,event_import
888,1,6,2453,2025-10-03T18:00:00Z,event_import
889,1,6,10091,2025-10-03T18:00:00Z,advancement_entry
890,1,6,12767,2025-10-03T18:00:00Z,advancement_entry
891,1,6,18499,2025-10-03T18:00:00Z,advancement_entry
892,1,6,18481,2025-10-03T18:00:00Z,event_import
893,1,6,10037,2025-10-03T18:00:00Z,event_import
894,1,6,2941,2025-10-03T18:00:00Z,event_import
895,1,6,6766,2025-10-03T18:00:00Z,event_import
896,1,6,12905,2025-10-03T18:00:00Z,advancement_entry
897,1,6,11536,2025-10-03T18:00:00Z,event_import
898,1,6,6649,2025-10-03T18:00:00Z,event_import
899,1,6,3110,2025-10-03T18:00:00Z,event_import
900,1,6,6844,2025-10-03T18:00:00Z,event_import
901,1,6,11547,2025-10-03T18:00:00Z,event_import
902,1,6,13944,2025-10-03T18:00:00Z,event_import
903,1,6,8095,2025-10-03T18:00:00Z,event_import
904,1,6,16907,2025-10-03T18:00:00Z,event_import
905,1,6,10479,2025-10-03T18:00:00Z,advancement_entry
906,1,6,12457,2025-10-03T18:00:00Z,event_import
907,1,6,17479,2025-10-03T18:00:00Z,event_import
908,1,6,7542,2025-10-03T18:00:00Z,event_import
909,1,6,4906,2025-10-03T18:00:00Z,event_import
910,1,6,14131,2025-10-03T18:00:00Z,event_import
911,1,6,9538,2025-10-03T18:00:00Z,event_import
912,1,6,370,2025-10-03T18:00:00Z,event_import
913,1,6,8145,2025-10-03T18:00:00Z,event_import
914,1,6,12712,2025-10-03T18:00:00Z,event_import
915,1,6,18478,2025-10-03T18:00:00Z,event_import
916,1,6,17553,2025-10-03T18:00:00Z,advancement_entry
917,1,6,4971,2025-10-03T18:00:00Z,event_import
918,1,6,18081,2025-10-03T18:00:00Z,event_import
919,1,6,15648,2025-10-03T18:00:00Z,advancement_entry
920,1,6,5672,2025-10-03T18:00:00Z,event_import
921,1,6,10305,2025-10-03T18:00:00Z,event_import
922,1,6,14786,2025-10-03T18:00:00Z,advancement_entry
923,1,6,5315,2025-10-03T18:00:00Z,event_import
924,1,6,18315,2025-10-03T18:00:00Z,event_import
925,1,6,14433,2025-10-03T18:00:00Z,event_import
926,1,6,4499,2025-10-03T18:00:00Z,advancement_entry
927,1,6,6577,2025-10-03T18:00:00Z,event_import
928,1,6,15012,2025-10-03T18:00:00Z,event_import
929,1,6,1873,2025-10-03T18:00:00Z,advancement_entry
930,1,6,15355,2025-10-03T18:00:00Z,event_import
931,1,6,17917,2025-10-03T18:00:00Z,event_import
932,1,6,8107,2025-10-03T18:00:00Z,event_import
933,1,6,10855,2025-10-03T18:00:00Z,event_import
934,1,6,5039,2025-10-03T18:00:00Z,event_import
935,1,6,19341,2025-10-03T18:00:00Z,advancement_entry
936,1,6,16367,2025-10-03T18:00:00Z,event_import
937,1,6,9022,2025-10-03T18:00:00Z,event_import
938,1,6,1299,2025-10-03T18:00:00Z,event_import
939,1,6,2272,2025-10-03T18:00:00Z,advancement_entry
940,1,6,18864,2025-10-03T18:00:00Z,advancement_entry
941,1,6,14264,2025-10-03T18:00:00Z,advancement_entry
942,1,6,3981,2025-10-03T18:00:00Z,event_import
943,1,6,6494,2025-10-03T18:00:00Z,event_import
944,1,6,12403,2025-10-03T18:00:00Z,event_import
945,1,6,9049,2025-10-03T18:00:00Z,event_import
946,1,6,11134,2025-10-03T18:00:00Z,event_import
947,1,6,9223,2025-10-03T18:00:00Z,event_import
948,1,6,6885,2025-10-03T18:00:00Z,advancement_entry
949,1,6,11776,2025-10-03T18:00:00Z,event_import
950,1,6,17224,2025-10-03T18:00:00Z,event_import
951,1,6,3051,2025-10-03T18:00:00Z,event_import
952,1,6,11281,2025-10-03T18:00:00Z,advancement_entry
953,1,6,6202,2025-10-03T18:00:00Z,advancement_entry
954,1,6,12161,2025-10-03T18:00:00Z,event_import
955,1,6,8236,2025-10-03T18:00:00Z,event_import
956,1,6,19274,2025-10-03T18:00:00Z,advancement_entry
957,1,6,15315,2025-10-03T18:00:00Z,event_import
958,1,6,1329,2025-10-03T18:00:00Z,event_import
959,1,6,3156,2025-10-03T18:00:00Z,event_import
960,1,6,10620,2025-10-03T18:00:00Z,event_import
961,1,6,19661,2025-10-03T18:00:00Z,advancement_entry
962,1,6,14141,2025-10-03T18:00:00Z,event_import
963,1,6,9955,2025-10-03T18:00:00Z,advancement_entry
964,1,6,13675,2025-10-03T18:00:00Z,event_import
965,1,6,12505,2025-10-03T18:00:00Z,advancement_entry
966,1,6,18243,2025-10-03T18:00:00Z,event_import
967,1,6,13662,2025-10-03T18:00:00Z,event_import
968,1,6,3467,2025-10-03T18:00:00Z,advancement_entry
969,1,6,5524,2025-10-03T18:00:00Z,event_import
970,1,6,998,2025-10-03T18:00:00Z,event_import
